Season,Round,EventName,Abbreviation,TeamName,GridPosition,Q1_s,Q2_s,Q3_s,Position
2020,13,Emilia Romagna Grand Prix,VET,Ferrari,14.0,75.571,75.385,9999.0,12.0
2020,13,Emilia Romagna Grand Prix,STR,Racing Point,15.0,75.822,75.494,9999.0,13.0
2020,13,Emilia Romagna Grand Prix,GRO,Haas F1 Team,16.0,75.918,9999.0,9999.0,14.0
2020,13,Emilia Romagna Grand Prix,ALB,Red Bull Racing,6.0,75.402,74.745,74.572,15.0
2020,13,Emilia Romagna Grand Prix,RUS,Williams,13.0,75.76,75.323,9999.0,16.0
2020,13,Emilia Romagna Grand Prix,VER,Red Bull Racing,3.0,75.034,74.974,74.176,17.0
2020,13,Emilia Romagna Grand Prix,MAG,Haas F1 Team,17.0,75.939,9999.0,9999.0,18.0
2020,13,Emilia Romagna Grand Prix,OCO,Renault,12.0,75.352,75.201,9999.0,19.0
2020,13,Emilia Romagna Grand Prix,GAS,AlphaTauri,4.0,75.183,74.681,74.502,20.0
2020,14,Turkish Grand Prix,HAM,Mercedes,6.0,127.599,112.709,112.56,1.0
2020,14,Turkish Grand Prix,PER,Racing Point,3.0,127.614,114.097,109.321,2.0
2020,14,Turkish Grand Prix,VET,Ferrari,11.0,123.356,115.169,9999.0,3.0
2020,14,Turkish Grand Prix,LEC,Ferrari,12.0,124.464,116.696,9999.0,4.0
2020,14,Turkish Grand Prix,SAI,McLaren,15.0,127.489,115.41,9999.0,5.0
2020,14,Turkish Grand Prix,VER,Red Bull Racing,2.0,117.485,110.293,108.055,6.0
2020,14,Turkish Grand Prix,ALB,Red Bull Racing,4.0,119.431,112.282,110.448,7.0
2020,14,Turkish Grand Prix,NOR,McLaren,14.0,127.167,114.945,9999.0,8.0
2020,14,Turkish Grand Prix,STR,Racing Point,1.0,127.467,113.372,107.765,9.0
2020,14,Turkish Grand Prix,RIC,Renault,5.0,125.598,114.278,111.595,10.0
2020,14,Turkish Grand Prix,OCO,Renault,7.0,126.115,113.657,112.622,11.0
2020,14,Turkish Grand Prix,KVY,AlphaTauri,16.0,129.07,9999.0,9999.0,12.0
2020,14,Turkish Grand Prix,GAS,AlphaTauri,19.0,125.579,118.556,9999.0,13.0
2020,14,Turkish Grand Prix,BOT,Mercedes,9.0,127.001,113.767,113.258,14.0
2020,14,Turkish Grand Prix,RAI,Alfa Romeo Racing,8.0,121.249,113.793,112.745,15.0
2020,14,Turkish Grand Prix,RUS,Williams,0.0,130.017,9999.0,9999.0,16.0
2020,14,Turkish Grand Prix,MAG,Haas F1 Team,13.0,128.007,9999.0,9999.0,17.0
2020,14,Turkish Grand Prix,GRO,Haas F1 Team,17.0,132.909,9999.0,9999.0,18.0
2020,14,Turkish Grand Prix,LAT,Williams,0.0,141.611,9999.0,9999.0,19.0
2020,14,Turkish Grand Prix,GIO,Alfa Romeo Racing,10.0,127.341,113.431,117.226,20.0
2020,15,Bahrain Grand Prix,HAM,Mercedes,1.0,88.343,87.586,87.264,1.0
2020,15,Bahrain Grand Prix,VER,Red Bull Racing,3.0,88.885,88.025,87.678,2.0
2020,15,Bahrain Grand Prix,ALB,Red Bull Racing,4.0,88.732,88.749,88.274,3.0
2020,15,Bahrain Grand Prix,NOR,McLaren,9.0,89.464,88.877,88.542,4.0
2020,15,Bahrain Grand Prix,SAI,McLaren,15.0,88.975,9999.0,9999.0,5.0
2020,15,Bahrain Grand Prix,GAS,AlphaTauri,8.0,88.971,89.008,88.448,6.0
2020,15,Bahrain Grand Prix,RIC,Renault,6.0,89.005,88.648,88.417,7.0
2020,15,Bahrain Grand Prix,BOT,Mercedes,2.0,88.767,88.063,87.553,8.0
2020,15,Bahrain Grand Prix,OCO,Renault,7.0,89.203,88.937,88.419,9.0
2020,15,Bahrain Grand Prix,LEC,Ferrari,12.0,89.137,89.165,9999.0,10.0
2020,15,Bahrain Grand Prix,KVY,AlphaTauri,10.0,89.158,88.944,88.618,11.0
2020,15,Bahrain Grand Prix,RUS,Williams,14.0,89.294,91.218,9999.0,12.0
2020,15,Bahrain Grand Prix,VET,Ferrari,11.0,89.142,89.149,9999.0,13.0
2020,15,Bahrain Grand Prix,LAT,Williams,20.0,90.182,9999.0,9999.0,14.0
2020,15,Bahrain Grand Prix,RAI,Alfa Romeo Racing,17.0,89.81,9999.0,9999.0,15.0
2020,15,Bahrain Grand Prix,GIO,Alfa Romeo Racing,16.0,89.491,9999.0,9999.0,16.0
2020,15,Bahrain Grand Prix,MAG,Haas F1 Team,18.0,90.111,9999.0,9999.0,17.0
2020,15,Bahrain Grand Prix,PER,Racing Point,5.0,89.178,88.894,88.322,18.0
2020,15,Bahrain Grand Prix,STR,Racing Point,13.0,88.679,89.557,9999.0,19.0
2020,15,Bahrain Grand Prix,GRO,Haas F1 Team,19.0,90.138,9999.0,9999.0,20.0
2020,16,Sakhir Grand Prix,PER,Racing Point,5.0,54.236,53.787,53.79,1.0
2020,16,Sakhir Grand Prix,OCO,Renault,11.0,54.309,53.995,9999.0,2.0
2020,16,Sakhir Grand Prix,STR,Racing Point,10.0,54.595,53.84,54.2,3.0
2020,16,Sakhir Grand Prix,SAI,McLaren,8.0,54.45,53.818,54.01,4.0
2020,16,Sakhir Grand Prix,RIC,Renault,7.0,54.388,53.871,53.957,5.0
2020,16,Sakhir Grand Prix,ALB,Red Bull Racing,12.0,54.62,54.026,9999.0,6.0
2020,16,Sakhir Grand Prix,KVY,AlphaTauri,6.0,54.346,53.856,53.906,7.0
2020,16,Sakhir Grand Prix,BOT,Mercedes,1.0,53.904,53.803,53.377,8.0
2020,16,Sakhir Grand Prix,RUS,Mercedes,2.0,54.16,53.819,53.403,9.0
2020,16,Sakhir Grand Prix,NOR,McLaren,19.0,54.194,54.693,9999.0,10.0
2020,16,Sakhir Grand Prix,GAS,AlphaTauri,9.0,54.207,53.941,54.154,11.0
2020,16,Sakhir Grand Prix,VET,Ferrari,13.0,54.301,54.175,9999.0,12.0
2020,16,Sakhir Grand Prix,GIO,Alfa Romeo Racing,14.0,54.523,54.377,9999.0,13.0
2020,16,Sakhir Grand Prix,RAI,Alfa Romeo Racing,18.0,54.963,9999.0,9999.0,14.0
2020,16,Sakhir Grand Prix,MAG,Haas F1 Team,15.0,54.705,9999.0,9999.0,15.0
2020,16,Sakhir Grand Prix,AIT,Williams,17.0,54.892,9999.0,9999.0,16.0
2020,16,Sakhir Grand Prix,FIT,Haas F1 Team,20.0,55.426,9999.0,9999.0,17.0
2020,16,Sakhir Grand Prix,LAT,Williams,16.0,54.796,9999.0,9999.0,18.0
2020,16,Sakhir Grand Prix,VER,Red Bull Racing,3.0,54.037,53.647,53.433,19.0
2020,16,Sakhir Grand Prix,LEC,Ferrari,4.0,54.249,53.825,53.613,20.0
2020,17,Abu Dhabi Grand Prix,VER,Red Bull Racing,1.0,95.993,95.641,95.246,1.0
2020,17,Abu Dhabi Grand Prix,BOT,Mercedes,2.0,95.699,95.527,95.271,2.0
2020,17,Abu Dhabi Grand Prix,HAM,Mercedes,3.0,95.528,95.466,95.332,3.0
2020,17,Abu Dhabi Grand Prix,ALB,Red Bull Racing,5.0,96.106,95.654,95.571,4.0
2020,17,Abu Dhabi Grand Prix,NOR,McLaren,4.0,96.016,95.849,95.497,5.0
2020,17,Abu Dhabi Grand Prix,SAI,McLaren,6.0,96.517,96.192,95.815,6.0
2020,17,Abu Dhabi Grand Prix,RIC,Renault,11.0,96.704,96.406,9999.0,7.0
2020,17,Abu Dhabi Grand Prix,GAS,AlphaTauri,9.0,96.545,96.282,96.242,8.0
2020,17,Abu Dhabi Grand Prix,OCO,Renault,10.0,96.783,96.359,9999.0,9.0
2020,17,Abu Dhabi Grand Prix,STR,Racing Point,8.0,96.502,96.143,96.046,10.0
2020,17,Abu Dhabi Grand Prix,KVY,AlphaTauri,7.0,96.459,96.214,95.963,11.0
2020,17,Abu Dhabi Grand Prix,RAI,Alfa Romeo Racing,15.0,97.555,9999.0,9999.0,12.0
2020,17,Abu Dhabi Grand Prix,LEC,Ferrari,12.0,95.881,95.932,96.065,13.0
2020,17,Abu Dhabi Grand Prix,VET,Ferrari,13.0,96.655,96.631,9999.0,14.0
2020,17,Abu Dhabi Grand Prix,RUS,Williams,16.0,98.045,9999.0,9999.0,15.0
2020,17,Abu Dhabi Grand Prix,GIO,Alfa Romeo Racing,14.0,97.075,98.248,9999.0,16.0
2020,17,Abu Dhabi Grand Prix,LAT,Williams,18.0,98.443,9999.0,9999.0,17.0
2020,17,Abu Dhabi Grand Prix,MAG,Haas F1 Team,20.0,97.863,9999.0,9999.0,18.0
2020,17,Abu Dhabi Grand Prix,FIT,Haas F1 Team,17.0,98.173,9999.0,9999.0,19.0
2020,17,Abu Dhabi Grand Prix,PER,Racing Point,19.0,96.034,9999.0,9999.0,20.0
2021,1,Bahrain Grand Prix,HAM,Mercedes,2.0,90.617,90.085,89.385,1.0
2021,1,Bahrain Grand Prix,VER,Red Bull Racing,1.0,90.499,90.318,88.997,2.0
2021,1,Bahrain Grand Prix,BOT,Mercedes,3.0,91.2,90.186,89.586,3.0
2021,1,Bahrain Grand Prix,NOR,McLaren,7.0,90.902,90.099,89.974,4.0
2021,1,Bahrain Grand Prix,PER,Red Bull Racing,0.0,91.165,90.659,9999.0,5.0
2021,1,Bahrain Grand Prix,LEC,Ferrari,4.0,90.691,90.01,89.678,6.0
2021,1,Bahrain Grand Prix,RIC,McLaren,6.0,90.795,90.222,89.927,7.0
2021,1,Bahrain Grand Prix,SAI,Ferrari,8.0,91.653,90.009,90.215,8.0
2021,1,Bahrain Grand Prix,TSU,AlphaTauri,13.0,90.607,91.203,9999.0,9.0
2021,1,Bahrain Grand Prix,STR,Aston Martin,10.0,91.261,90.624,90.601,10.0
2021,1,Bahrain Grand Prix,RAI,Alfa Romeo Racing,14.0,91.547,91.238,9999.0,11.0
2021,1,Bahrain Grand Prix,GIO,Alfa Romeo Racing,12.0,90.998,90.708,9999.0,12.0
2021,1,Bahrain Grand Prix,OCO,Alpine,16.0,91.724,9999.0,9999.0,13.0
2021,1,Bahrain Grand Prix,RUS,Williams,15.0,91.316,93.43,9999.0,14.0
2021,1,Bahrain Grand Prix,VET,Aston Martin,20.0,92.056,9999.0,9999.0,15.0
2021,1,Bahrain Grand Prix,MSC,Haas F1 Team,18.0,92.449,9999.0,9999.0,16.0
2021,1,Bahrain Grand Prix,GAS,AlphaTauri,5.0,90.848,90.513,89.809,17.0
2021,1,Bahrain Grand Prix,LAT,Williams,17.0,91.936,9999.0,9999.0,18.0
2021,1,Bahrain Grand Prix,ALO,Alpine,9.0,90.863,90.595,90.249,19.0
2021,1,Bahrain Grand Prix,MAZ,Haas F1 Team,19.0,93.273,9999.0,9999.0,20.0
2021,2,Emilia Romagna Grand Prix,VER,Red Bull Racing,3.0,75.109,74.884,74.498,1.0
2021,2,Emilia Romagna Grand Prix,HAM,Mercedes,1.0,74.823,74.817,74.411,2.0
2021,2,Emilia Romagna Grand Prix,NOR,McLaren,7.0,75.009,74.718,74.875,3.0
2021,2,Emilia Romagna Grand Prix,LEC,Ferrari,4.0,75.413,74.808,74.74,4.0
2021,2,Emilia Romagna Grand Prix,SAI,Ferrari,11.0,75.406,75.199,9999.0,5.0
2021,2,Emilia Romagna Grand Prix,RIC,McLaren,6.0,75.669,75.033,74.826,6.0
2021,2,Emilia Romagna Grand Prix,GAS,AlphaTauri,5.0,75.548,74.927,74.79,7.0
2021,2,Emilia Romagna Grand Prix,STR,Aston Martin,10.0,75.522,75.138,9999.0,8.0
2021,2,Emilia Romagna Grand Prix,OCO,Alpine,9.0,75.385,75.117,75.21,9.0
2021,2,Emilia Romagna Grand Prix,ALO,Alpine,15.0,75.832,75.593,9999.0,10.0
2021,2,Emilia Romagna Grand Prix,PER,Red Bull Racing,2.0,75.395,74.716,74.446,11.0
2021,2,Emilia Romagna Grand Prix,TSU,AlphaTauri,20.0,9999.0,9999.0,9999.0,12.0
2021,2,Emilia Romagna Grand Prix,RAI,Alfa Romeo Racing,16.0,75.974,9999.0,9999.0,13.0
2021,2,Emilia Romagna Grand Prix,GIO,Alfa Romeo Racing,17.0,76.122,9999.0,9999.0,14.0
2021,2,Emilia Romagna Grand Prix,VET,Aston Martin,0.0,75.459,75.394,9999.0,15.0
2021,2,Emilia Romagna Grand Prix,MSC,Haas F1 Team,18.0,76.279,9999.0,9999.0,16.0
2021,2,Emilia Romagna Grand Prix,MAZ,Haas F1 Team,19.0,76.797,9999.0,9999.0,17.0
2021,2,Emilia Romagna Grand Prix,BOT,Mercedes,8.0,74.672,74.905,74.898,18.0
2021,2,Emilia Romagna Grand Prix,RUS,Williams,12.0,75.826,75.261,9999.0,19.0
2021,2,Emilia Romagna Grand Prix,LAT,Williams,14.0,75.653,75.593,9999.0,20.0
2021,3,Portuguese Grand Prix,HAM,Mercedes,2.0,78.857,77.968,78.355,1.0
2021,3,Portuguese Grand Prix,VER,Red Bull Racing,3.0,79.485,78.65,78.746,2.0
2021,3,Portuguese Grand Prix,BOT,Mercedes,1.0,78.722,78.458,78.348,3.0
2021,3,Portuguese Grand Prix,PER,Red Bull Racing,4.0,79.337,78.845,78.89,4.0
2021,3,Portuguese Grand Prix,NOR,McLaren,7.0,78.794,78.481,79.116,5.0
2021,3,Portuguese Grand Prix,LEC,Ferrari,8.0,79.373,78.769,79.306,6.0
2021,3,Portuguese Grand Prix,OCO,Alpine,6.0,79.092,78.586,79.042,7.0
2021,3,Portuguese Grand Prix,ALO,Alpine,13.0,79.728,79.456,9999.0,8.0
2021,3,Portuguese Grand Prix,RIC,McLaren,16.0,79.839,9999.0,9999.0,9.0
2021,3,Portuguese Grand Prix,GAS,AlphaTauri,9.0,79.464,79.052,79.475,10.0
2021,3,Portuguese Grand Prix,SAI,Ferrari,5.0,79.309,78.813,79.039,11.0
2021,3,Portuguese Grand Prix,GIO,Alfa Romeo Racing,12.0,79.41,79.216,9999.0,12.0
2021,3,Portuguese Grand Prix,VET,Aston Martin,10.0,79.403,78.97,79.659,13.0
2021,3,Portuguese Grand Prix,STR,Aston Martin,17.0,79.913,9999.0,9999.0,14.0
2021,3,Portuguese Grand Prix,TSU,AlphaTauri,14.0,79.684,79.463,9999.0,15.0
2021,3,Portuguese Grand Prix,RUS,Williams,11.0,79.797,79.109,9999.0,16.0
2021,3,Portuguese Grand Prix,MSC,Haas F1 Team,19.0,80.452,9999.0,9999.0,17.0
2021,3,Portuguese Grand Prix,LAT,Williams,18.0,80.285,9999.0,9999.0,18.0
2021,3,Portuguese Grand Prix,MAZ,Haas F1 Team,20.0,80.912,9999.0,9999.0,19.0
2021,3,Portuguese Grand Prix,RAI,Alfa Romeo Racing,15.0,79.748,79.812,9999.0,20.0
2021,4,Spanish Grand Prix,HAM,Mercedes,1.0,78.245,77.166,76.741,1.0
2021,4,Spanish Grand Prix,VER,Red Bull Racing,2.0,78.09,76.922,76.777,2.0
2021,4,Spanish Grand Prix,BOT,Mercedes,3.0,78.005,77.142,76.873,3.0
2021,4,Spanish Grand Prix,LEC,Ferrari,4.0,78.041,77.717,77.51,4.0
2021,4,Spanish Grand Prix,PER,Red Bull Racing,8.0,78.203,77.669,77.701,5.0
2021,4,Spanish Grand Prix,RIC,McLaren,7.0,78.264,77.719,77.622,6.0
2021,4,Spanish Grand Prix,SAI,Ferrari,6.0,78.205,77.656,77.62,7.0
2021,4,Spanish Grand Prix,NOR,McLaren,9.0,77.821,77.696,78.01,8.0
2021,4,Spanish Grand Prix,OCO,Alpine,5.0,78.281,77.743,77.58,9.0
2021,4,Spanish Grand Prix,GAS,AlphaTauri,12.0,78.19,77.982,9999.0,10.0
2021,4,Spanish Grand Prix,STR,Aston Martin,11.0,78.241,77.974,9999.0,11.0
2021,4,Spanish Grand Prix,RAI,Alfa Romeo Racing,17.0,78.917,9999.0,9999.0,12.0
2021,4,Spanish Grand Prix,VET,Aston Martin,13.0,78.289,78.079,9999.0,13.0
2021,4,Spanish Grand Prix,RUS,Williams,15.0,78.445,79.154,9999.0,14.0
2021,4,Spanish Grand Prix,GIO,Alfa Romeo Racing,14.0,78.549,78.356,9999.0,15.0
2021,4,Spanish Grand Prix,LAT,Williams,19.0,79.219,9999.0,9999.0,16.0
2021,4,Spanish Grand Prix,ALO,Alpine,10.0,78.281,77.966,78.147,17.0
2021,4,Spanish Grand Prix,MSC,Haas F1 Team,18.0,79.117,9999.0,9999.0,18.0
2021,4,Spanish Grand Prix,MAZ,Haas F1 Team,20.0,79.807,9999.0,9999.0,19.0
2021,4,Spanish Grand Prix,TSU,AlphaTauri,16.0,78.556,9999.0,9999.0,20.0
2021,5,Monaco Grand Prix,VER,Red Bull Racing,2.0,71.124,70.65,70.576,1.0
2021,5,Monaco Grand Prix,SAI,Ferrari,4.0,71.324,70.806,70.611,2.0
2021,5,Monaco Grand Prix,NOR,McLaren,5.0,71.321,71.031,70.62,3.0
2021,5,Monaco Grand Prix,PER,Red Bull Racing,9.0,71.644,71.019,71.573,4.0
2021,5,Monaco Grand Prix,VET,Aston Martin,8.0,72.078,71.309,71.419,5.0
2021,5,Monaco Grand Prix,GAS,AlphaTauri,6.0,71.56,71.179,70.9,6.0
2021,5,Monaco Grand Prix,HAM,Mercedes,7.0,71.622,71.116,71.095,7.0
2021,5,Monaco Grand Prix,STR,Aston Martin,13.0,71.979,71.6,9999.0,8.0
2021,5,Monaco Grand Prix,OCO,Alpine,11.0,71.74,71.486,9999.0,9.0
2021,5,Monaco Grand Prix,GIO,Alfa Romeo Racing,10.0,71.658,71.409,71.779,10.0
2021,5,Monaco Grand Prix,RAI,Alfa Romeo Racing,14.0,71.899,71.642,9999.0,11.0
2021,5,Monaco Grand Prix,RIC,McLaren,12.0,71.747,71.598,9999.0,12.0
2021,5,Monaco Grand Prix,ALO,Alpine,17.0,72.205,9999.0,9999.0,13.0
2021,5,Monaco Grand Prix,RUS,Williams,15.0,72.016,71.83,9999.0,14.0
2021,5,Monaco Grand Prix,LAT,Williams,18.0,72.366,9999.0,9999.0,15.0
2021,5,Monaco Grand Prix,TSU,AlphaTauri,16.0,72.096,9999.0,9999.0,16.0
2021,5,Monaco Grand Prix,MAZ,Haas F1 Team,19.0,72.958,9999.0,9999.0,17.0
2021,5,Monaco Grand Prix,MSC,Haas F1 Team,20.0,9999.0,9999.0,9999.0,18.0
2021,5,Monaco Grand Prix,BOT,Mercedes,3.0,70.938,70.695,70.601,19.0
2021,5,Monaco Grand Prix,LEC,Ferrari,1.0,71.113,70.597,70.346,20.0
2021,6,Azerbaijan Grand Prix,PER,Red Bull Racing,6.0,101.968,101.63,101.917,1.0
2021,6,Azerbaijan Grand Prix,VET,Aston Martin,11.0,102.46,102.224,9999.0,2.0
2021,6,Azerbaijan Grand Prix,GAS,AlphaTauri,4.0,102.288,101.932,101.565,3.0
2021,6,Azerbaijan Grand Prix,LEC,Ferrari,1.0,102.241,101.659,101.218,4.0
2021,6,Azerbaijan Grand Prix,NOR,McLaren,9.0,102.167,101.813,101.747,5.0
2021,6,Azerbaijan Grand Prix,ALO,Alpine,8.0,102.934,102.195,102.327,6.0
2021,6,Azerbaijan Grand Prix,TSU,AlphaTauri,7.0,102.521,101.654,102.211,7.0
2021,6,Azerbaijan Grand Prix,SAI,Ferrari,5.0,102.121,101.74,101.576,8.0
2021,6,Azerbaijan Grand Prix,RIC,McLaren,13.0,102.304,102.558,9999.0,9.0
2021,6,Azerbaijan Grand Prix,RAI,Alfa Romeo Racing,14.0,102.923,102.587,9999.0,10.0
2021,6,Azerbaijan Grand Prix,GIO,Alfa Romeo Racing,20.0,9999.0,9999.0,9999.0,11.0
2021,6,Azerbaijan Grand Prix,BOT,Mercedes,10.0,102.701,102.106,102.659,12.0
2021,6,Azerbaijan Grand Prix,MSC,Haas F1 Team,17.0,104.158,9999.0,9999.0,13.0
2021,6,Azerbaijan Grand Prix,MAZ,Haas F1 Team,18.0,104.238,9999.0,9999.0,14.0
2021,6,Azerbaijan Grand Prix,HAM,Mercedes,2.0,101.545,101.634,101.45,15.0
2021,6,Azerbaijan Grand Prix,LAT,Williams,16.0,103.128,9999.0,9999.0,16.0
2021,6,Azerbaijan Grand Prix,RUS,Williams,15.0,102.728,102.758,9999.0,17.0
2021,6,Azerbaijan Grand Prix,VER,Red Bull Racing,3.0,101.76,101.625,101.563,18.0
2021,6,Azerbaijan Grand Prix,STR,Aston Martin,19.0,9999.0,9999.0,9999.0,19.0
2021,6,Azerbaijan Grand Prix,OCO,Alpine,12.0,102.426,102.273,9999.0,20.0
2021,7,French Grand Prix,VER,Red Bull Racing,1.0,91.001,91.08,89.99,1.0
2021,7,French Grand Prix,HAM,Mercedes,2.0,91.237,90.788,90.248,2.0
2021,7,French Grand Prix,PER,Red Bull Racing,4.0,91.56,90.971,90.445,3.0
2021,7,French Grand Prix,BOT,Mercedes,3.0,91.669,90.735,90.376,4.0
2021,7,French Grand Prix,NOR,McLaren,8.0,91.733,91.542,91.252,5.0
2021,7,French Grand Prix,RIC,McLaren,10.0,92.181,91.615,91.382,6.0
2021,7,French Grand Prix,GAS,AlphaTauri,6.0,91.898,91.353,90.868,7.0
2021,7,French Grand Prix,ALO,Alpine,9.0,92.158,91.549,91.34,8.0
2021,7,French Grand Prix,VET,Aston Martin,12.0,92.132,91.767,9999.0,9.0
2021,7,French Grand Prix,STR,Aston Martin,19.0,9999.0,9999.0,9999.0,10.0
2021,7,French Grand Prix,SAI,Ferrari,5.0,92.079,91.146,90.84,11.0
2021,7,French Grand Prix,RUS,Williams,14.0,93.06,92.065,9999.0,12.0
2021,7,French Grand Prix,TSU,AlphaTauri,0.0,9999.0,9999.0,9999.0,13.0
2021,7,French Grand Prix,OCO,Alpine,11.0,92.139,91.736,9999.0,14.0
2021,7,French Grand Prix,GIO,Alfa Romeo Racing,13.0,92.722,91.813,9999.0,15.0
2021,7,French Grand Prix,LEC,Ferrari,7.0,92.209,91.567,90.987,16.0
2021,7,French Grand Prix,RAI,Alfa Romeo Racing,17.0,93.354,9999.0,9999.0,17.0
2021,7,French Grand Prix,LAT,Williams,16.0,93.062,9999.0,9999.0,18.0
2021,7,French Grand Prix,MSC,Haas F1 Team,15.0,92.942,9999.0,9999.0,19.0
2021,7,French Grand Prix,MAZ,Haas F1 Team,18.0,93.554,9999.0,9999.0,20.0
2021,8,Styrian Grand Prix,VER,Red Bull Racing,1.0,64.489,64.433,63.841,1.0
2021,8,Styrian Grand Prix,HAM,Mercedes,2.0,64.672,64.512,64.067,2.0
2021,8,Styrian Grand Prix,BOT,Mercedes,5.0,64.537,64.443,64.035,3.0
2021,8,Styrian Grand Prix,PER,Red Bull Racing,4.0,64.638,64.197,64.168,4.0
2021,8,Styrian Grand Prix,NOR,McLaren,3.0,64.584,64.298,64.12,5.0
2021,8,Styrian Grand Prix,SAI,Ferrari,12.0,64.859,64.8,9999.0,6.0
2021,8,Styrian Grand Prix,LEC,Ferrari,7.0,64.745,64.646,64.472,7.0
2021,8,Styrian Grand Prix,STR,Aston Martin,9.0,64.821,64.663,64.708,8.0
2021,8,Styrian Grand Prix,ALO,Alpine,8.0,64.971,64.582,64.574,9.0
2021,8,Styrian Grand Prix,TSU,AlphaTauri,11.0,64.608,64.631,64.514,10.0
2021,8,Styrian Grand Prix,RAI,Alfa Romeo Racing,18.0,65.429,9999.0,9999.0,11.0
2021,8,Styrian Grand Prix,VET,Aston Martin,14.0,65.051,64.875,9999.0,12.0
2021,8,Styrian Grand Prix,RIC,McLaren,13.0,65.142,64.808,9999.0,13.0
2021,8,Styrian Grand Prix,OCO,Alpine,17.0,65.217,9999.0,9999.0,14.0
2021,8,Styrian Grand Prix,GIO,Alfa Romeo Racing,15.0,65.092,64.913,9999.0,15.0
2021,8,Styrian Grand Prix,MSC,Haas F1 Team,19.0,66.041,9999.0,9999.0,16.0
2021,8,Styrian Grand Prix,LAT,Williams,16.0,65.175,9999.0,9999.0,17.0
2021,8,Styrian Grand Prix,MAZ,Haas F1 Team,20.0,66.192,9999.0,9999.0,18.0
2021,8,Styrian Grand Prix,RUS,Williams,10.0,65.033,64.671,9999.0,19.0
2021,8,Styrian Grand Prix,GAS,AlphaTauri,6.0,64.765,64.429,64.236,20.0
2021,9,Austrian Grand Prix,VER,Red Bull Racing,1.0,64.249,63.927,63.72,1.0
2021,9,Austrian Grand Prix,BOT,Mercedes,5.0,64.563,64.376,64.049,2.0
2021,9,Austrian Grand Prix,NOR,McLaren,2.0,64.345,64.415,63.768,3.0
2021,9,Austrian Grand Prix,HAM,Mercedes,4.0,64.506,64.258,64.014,4.0
2021,9,Austrian Grand Prix,SAI,Ferrari,10.0,64.596,64.559,9999.0,5.0
2021,9,Austrian Grand Prix,PER,Red Bull Racing,3.0,64.833,64.483,63.99,6.0
2021,9,Austrian Grand Prix,RIC,McLaren,13.0,64.977,64.719,9999.0,7.0
2021,9,Austrian Grand Prix,LEC,Ferrari,12.0,64.906,64.6,9999.0,8.0
2021,9,Austrian Grand Prix,GAS,AlphaTauri,6.0,64.841,64.412,64.107,9.0
2021,9,Austrian Grand Prix,ALO,Alpine,14.0,64.472,64.856,9999.0,10.0
2021,9,Austrian Grand Prix,RUS,Williams,8.0,64.907,64.553,64.591,11.0
2021,9,Austrian Grand Prix,TSU,AlphaTauri,7.0,64.967,64.518,64.273,12.0
2021,9,Austrian Grand Prix,STR,Aston Martin,9.0,64.927,64.547,64.618,13.0
2021,9,Austrian Grand Prix,GIO,Alfa Romeo Racing,15.0,64.782,65.083,9999.0,14.0
2021,9,Austrian Grand Prix,RAI,Alfa Romeo Racing,16.0,65.009,9999.0,9999.0,15.0
2021,9,Austrian Grand Prix,LAT,Williams,18.0,65.195,9999.0,9999.0,16.0
2021,9,Austrian Grand Prix,VET,Aston Martin,11.0,64.846,64.493,64.57,17.0
2021,9,Austrian Grand Prix,MSC,Haas F1 Team,19.0,65.427,9999.0,9999.0,18.0
2021,9,Austrian Grand Prix,MAZ,Haas F1 Team,20.0,65.951,9999.0,9999.0,19.0
2021,9,Austrian Grand Prix,OCO,Alpine,17.0,65.051,9999.0,9999.0,20.0
2021,10,British Grand Prix,HAM,Mercedes,2.0,86.786,86.023,86.134,1.0
2021,10,British Grand Prix,LEC,Ferrari,4.0,87.051,86.919,86.828,2.0
2021,10,British Grand Prix,BOT,Mercedes,3.0,87.487,86.764,86.328,3.0
2021,10,British Grand Prix,NOR,McLaren,5.0,87.444,87.22,86.897,4.0
2021,10,British Grand Prix,RIC,McLaren,6.0,87.323,87.125,86.899,5.0
2021,10,British Grand Prix,SAI,Ferrari,10.0,87.337,86.848,87.007,6.0
2021,10,British Grand Prix,ALO,Alpine,7.0,87.58,87.245,9999.0,7.0
2021,10,British Grand Prix,STR,Aston Martin,14.0,88.017,87.665,9999.0,8.0
2021,10,British Grand Prix,OCO,Alpine,9.0,87.415,87.34,9999.0,9.0
2021,10,British Grand Prix,TSU,AlphaTauri,16.0,88.043,9999.0,9999.0,10.0
2021,10,British Grand Prix,GAS,AlphaTauri,11.0,87.6,87.273,9999.0,11.0
2021,10,British Grand Prix,RUS,Williams,12.0,87.671,87.08,86.971,12.0
2021,10,British Grand Prix,GIO,Alfa Romeo Racing,15.0,87.595,87.617,9999.0,13.0
2021,10,British Grand Prix,LAT,Williams,17.0,88.254,9999.0,9999.0,14.0
2021,10,British Grand Prix,RAI,Alfa Romeo Racing,13.0,88.062,9999.0,9999.0,15.0
2021,10,British Grand Prix,PER,Red Bull Racing,0.0,87.121,87.073,86.844,16.0
2021,10,British Grand Prix,MAZ,Haas F1 Team,19.0,89.051,9999.0,9999.0,17.0
2021,10,British Grand Prix,MSC,Haas F1 Team,18.0,88.738,9999.0,9999.0,18.0
2021,10,British Grand Prix,VET,Aston Martin,8.0,87.493,87.103,87.179,19.0
